id,family_id,parent_id,name,bookkeeping,level,latitude,longitude,iso639P3code,description,markup_description,child_family_count,child_language_count,child_dialect_count,country_ids
nort2758,pama1250,pama1251,Northern Pama,FALSE,family,,,,,,8,16,7,
nort2759,pama1250,nort3256,Umpilaic,FALSE,family,,,,,,0,3,0,
nort2761,pama1250,yuin1242,Northern Costal Yuin,FALSE,family,,,,,,0,2,1,
nort2765,atla1278,kiss1245,Northern Kissi,FALSE,language,8.7283,-104.063,kqs,,,0,0,4,GN LR SL
nort2767,atla1278,biaa1238,Northern Bia,FALSE,family,,,,,,1,5,11,
nort2770,atla1278,adam1254,North Fali,FALSE,language,9.9249,136.567,fll,,,0,0,3,CM
nort2773,atla1278,mbum1257,Northern Mbum,FALSE,family,,,,,,3,7,8,
nort2774,atla1278,nucl1737,Northern Ngbandi,FALSE,language,356.357,2.185.251,ngb,,,0,0,0,CD CF
nort2775,atla1278,gbay1282,Northwest Gbaya,FALSE,language,5.9503,152.569,gya,,,0,0,10,CF CG CM NG
nort2777,atla1278,cent2243,Northern Central Gur,FALSE,family,,,,,,34,38,79,
nort2780,atla1278,nort3237,Northern Dagara,FALSE,language,11.0441,-30.124,dgi,,,0,0,3,BF GH
nort2782,atla1278,grus1239,Northern Grusi,FALSE,family,,,,,,2,6,22,
nort2784,atla1278,nuni1253,Northern Nuni,FALSE,language,12.131,-298.206,nuv,,,0,0,2,BF
nort2787,atla1278,tusi1238,Northern Toussian,FALSE,language,11.133,-488.274,tsp,,,0,0,4,BF
nort2790,atla1278,cent2027,North-South Central Delta Cross,FALSE,family,,,,,,4,7,18,
nort2795,atla1278,swat1244,Zimbabwean Ndebele,FALSE,language,-202.513,274.096,nde,,,0,0,0,BW ZM ZW
nort2810,krua1234,nort3193,Northern Grebo,FALSE,language,517.103,-81.409,gbo,,,0,0,14,CI LR
nort2814,nilo1247,lwoo1234,Northern Lwoo,FALSE,family,,,,,,1,6,10,
nort2815,nilo1247,dink1262,Northeastern Dinka,FALSE,language,927.995,318.392,dip,,,0,0,7,SD SS
nort2816,nilo1247,dink1262,Northwestern Dinka,FALSE,language,981.484,292.998,diw,,,0,0,4,SD SS
nort2819,mand1469,bobo1253,Northern Bobo Madaré,FALSE,language,12.4182,-447.538,bbo,,,0,0,6,BF ML
nort2822,song1307,song1307,Northwest Songhay,FALSE,family,,,,,,1,5,7,
nort2823,song1307,nort2822,Northern Songhay,FALSE,family,,,,,,0,4,5,
nort2824,dogo1299,dogo1299,North Plateau Dogon,FALSE,family,,,,,,2,5,3,
nort2828,aust1307,mana1300,North Moluccan Malay,FALSE,language,-86.437,128.323,max,,,0,0,0,ID
nort2831,aust1307,toba1265,Northern Batak,FALSE,family,,,,,,0,3,2,
nort2832,aust1307,nucl1470,North and West Guadalcanal,FALSE,family,,,,,,0,3,10,
nort2833,aust1307,mala1542,Central-Northern Malaita,FALSE,family,,,,,,1,9,3,
nort2836,aust1307,nort3222,North Efate,FALSE,language,-175.774,168.375,llp,,,0,0,6,VU
nort2839,aust1307,ambr1240,North Ambrym,FALSE,language,-161.741,168.14,mmg,,,0,0,2,VU
nort2845,aust1307,marq1246,North Marquesan,FALSE,language,-889.412,-140.108,mrq,,,0,0,4,PF
nort2847,aust1307,whit1270,North Tanna,FALSE,language,-193.733,169.303,tnn,,,0,0,3,VU
nort2848,aust1307,nucl1744,North Papuan Mainland-D'Entrecasteaux linkage,FALSE,family,,,,,,16,35,84,
nort2857,aust1307,watu1246,North Watut,FALSE,language,-664.084,146.218,una,,,0,0,0,PG
nort2858,aust1307,huon1245,North Huon Gulf linkage,FALSE,family,,,,,,0,3,0,
nort2859,aust1307,baba1274,North Babaric,FALSE,family,,,,,,0,3,0,
nort2860,aust1307,nort2859,North Babar,FALSE,language,-784.311,129.743,bcd,,,0,0,0,ID
nort2864,aust1307,thre1238,Wemale,FALSE,language,-305.143,128.839,weo,,,0,0,3,ID
nort2867,aust1307,nuau1240,North Nuaulu,FALSE,language,-293.154,129.277,nni,,,0,0,0,ID
nort2871,aust1307,nort3174,Sangil-Sangir,FALSE,family,,,,,,0,2,7,
nort2873,aust1307,mala1545,North Mangyan,FALSE,family,,,,,,0,3,6,
nort2875,aust1307,meso1254,Northern Alta,FALSE,language,156.913,121.454,aqn,,,0,0,0,PH
nort2877,aust1307,maen1236,Northern Kankanay,FALSE,language,171.057,120.786,xnn,,,0,0,0,PH
nort2883,aust1307,biko1240,Northern Catanduanes Bicolano,FALSE,language,139.032,124.27,cts,,,0,0,0,PH
nort2884,aust1307,mano1276,North Manobo,FALSE,family,,,,,,2,4,0,
nort2885,aust1307,east2769,Northern Subanen,FALSE,language,8.5232,123.588,stb,,,0,0,3,PH
nort2886,aust1307,mina1272,North Minahasan,FALSE,family,,,,,,1,4,13,
nort2887,aust1307,nort2886,Northeast Minahasan,FALSE,family,,,,,,0,3,10,
nort2888,aust1307,grea1283,North East Greater Barito,FALSE,family,,,,,,0,2,16,
nort2890,aust1307,tsim1259,Northern Betsimisaraka Malagasy,FALSE,language,-199.184,48.812,bmm,,,0,0,0,MG
nort2891,aust1307,grea1283,North West Greater Barito,FALSE,family,,,,,,0,3,12,
nort2894,aust1307,sout3413,Northern South Sulawesi,FALSE,family,,,,,,6,15,43,
nort2897,aust1307,tomi1242,Northern Tomini,FALSE,family,,,,,,0,3,1,
nort2898,aust1307,kail1255,Northern Kaili-Wolio,FALSE,family,,,,,,5,12,34,
nort2899,aust1307,aust1307,Northwest Formosan,FALSE,family,,,,,,0,3,4,
nort2900,aust1307,east2493,Northern East Formosan,FALSE,family,,,,,,0,3,3,
nort2907,nucl1708,cent2238,Northern One,FALSE,language,-325.535,142.006,onr,,,0,0,0,PG
nort2909,nucl1709,bina1279,North Binanderean,FALSE,family,,,,,,0,2,2,
nort2916,nucl1709,divi1234,North Muyu,FALSE,language,-555.319,140.84,kti,,,0,0,2,ID
nort2917,nucl1709,asma1257,Momogo-Pupis-Irogo,FALSE,language,-489.854,138.405,nks,,,0,0,0,ID
nort2918,nucl1709,awyu1264,North Awyu,FALSE,language,-593.647,140.068,yir,,,0,0,0,ID
nort2920,nucl1709,tair1260,North Tairora,FALSE,language,-651.563,145.959,tbg,,,0,0,4,PG
nort2921,nucl1709,wahg1249,North Wahgi,FALSE,language,-575.356,144.804,whg,,,0,0,1,PG
nort2923,,,North Halmahera,FALSE,family,,,,,,10,15,19,
nort2924,nort2923,nort2923,Northern North Halmahera,FALSE,family,,,,,,9,14,19,
nort2930,kiwa1251,kiwa1251,Northeast Kiwai,FALSE,language,-739.215,144.667,kiw,,,0,0,4,PG
nort2933,,,North Bougainville,FALSE,family,,,,,,1,4,3,
nort2935,japo1237,oshi1235,Northern Amami-Oshima,FALSE,language,2.820.991,12.945.346,ryn,,,0,0,2,JP
nort2938,haid1248,haid1248,Northern Haida,FALSE,language,54.004.532,-132.079.257,hdn,,,0,0,0,CA US
nort2939,mixe1284,midl1241,North Central Mixe,FALSE,language,1.717.947,-9.570.318,neq,,,0,0,7,MX
nort2941,atha1245,tutc1236,Northern Tutchone,FALSE,language,628.235,-136.644,ttm,,,0,0,0,CA
nort2942,atha1245,slav1253,North Slavey,FALSE,language,63.5,-125.67,scs,,,0,0,3,CA
nort2943,eski1264,inup1234,North Alaskan Inupiatun,FALSE,language,69.582,-143.77,esi,,,0,0,4,CA US
nort2945,eski1264,inup1234,Seward Alaska Inupiatun,FALSE,language,6.477.955,-16.180.666,esk,,,0,0,2,US
nort2947,iroq1247,iroq1247,Northern Iroquoian,FALSE,family,,,,,,5,10,9,
nort2948,sali1255,inte1241,Northern Interior Salish,FALSE,family,,,,,,1,3,6,
nort2950,cadd1255,cadd1255,Northern Caddoan,FALSE,family,,,,,,2,4,4,
nort2951,maid1262,maid1262,Northwest Maidu,FALSE,language,396.721,-121.368,mjd,,,0,0,0,US
nort2952,maid1262,maid1262,Northeast Maidu,FALSE,language,404.102,-120.645,nmu,,,0,0,0,US
nort2953,utoa1244,utoa1244,Northern Uto-Aztecan,FALSE,family,,,,,,10,16,20,
nort2954,utoa1244,west2621,Northern Paiute,FALSE,language,400.799,-119.536,pao,,,0,0,3,US
nort2956,utoa1244,uncl1537,Northern Tarahumara,FALSE,language,2.846.463,-10.779.791,thh,,,0,0,0,MX
nort2957,utoa1244,cent2258,Northern Puebla Nahuatl,FALSE,language,201.356,-979.814,ncj,,,0,0,0,MX
nort2958,utoa1244,sout3390,Northern Oaxaca Nahuatl,FALSE,language,181.884,-969.748,nhy,,,0,0,0,MX
nort2959,utoa1244,tepe1281,Northern Tepehuan,FALSE,language,264.348,-107.379,ntp,,,0,0,0,MX
nort2961,algi1248,nort3181,Northwestern Ojibwa,FALSE,language,516.192,-877.862,ojb,,,0,0,5,CA
nort2964,waka1280,waka1280,Northern Wakashan,FALSE,family,,,,,,1,3,6,
nort2965,pomo1273,russ1266,Northern-Central Pomoan,FALSE,family,,,,,,0,2,5,
nort2966,pomo1273,nort2965,Northern Pomo,FALSE,language,391.084,-123.209,pej,,,0,0,2,US
nort2967,pomo1273,pomo1273,Northeastern Russian River Pomo,FALSE,language,392.894,-122.509,pef,,,0,0,0,US
nort2968,miwo1274,sier1249,Northern Sierra Miwok,FALSE,language,384.179,-120.588,nsq,,,0,0,0,US
nort2969,miwo1274,cost1250,San Francisco Bay Ohlone,FALSE,language,37.436.487,-121.827.674,cst,,,0,0,3,US
nort2971,leng1261,leng1262,Enlhet Norte,FALSE,language,-22.54,-58.98,enl,,,0,0,0,PY
nort2972,choc1280,pana1309,Northern Emberá,FALSE,language,712.761,-77.574,emp,,,0,0,0,CO PA
nort2973,quec1387,past1249,Northern Pastaza Quichua,FALSE,language,-188.573,-760.389,qvz,,,0,0,1,EC PE
nort2976,quec1387,boli1262,North Bolivian Quechua,FALSE,language,-144.014,-687.894,qul,,,0,0,3,BO PE
nort2979,quec1387,conc1245,Northern Conchucos Ancash Quechua,FALSE,language,-897.356,-774.146,qxn,,,0,0,0,PE
nort2980,quec1387,yaru1256,North Junín Quechua,FALSE,language,-112.132,-758.128,qvn,,,0,0,0,PE
nort2984,otom1299,pame1260,Northern Pame,FALSE,language,220.968,-996.434,pmq,,,0,0,0,MX
nort2985,otom1299,west2824,Northern Tlaxiaco Mixtec,FALSE,language,174.806,-978.349,xtn,,,0,0,2,MX
nort2986,otom1299,cent2266,Northwest Oaxaca Mixtec,FALSE,language,178.287,-980.574,mxa,,,0,0,0,MX
nort2987,otom1299,core1259,Northern Core Zapotec,FALSE,family,,,,,,3,12,8,
nort2994,aust1307,nort3219,Northern Roglai,FALSE,language,12.1967,108.849,rog,,,0,0,0,VN
nort3000,chib1249,magd1236,Northern Magdalenic,FALSE,family,,,,,,3,5,0,
nort3046,afro1255,mofu1250,North Mofu,FALSE,language,10.6834,141.117,mfk,,,0,0,2,CM
nort3047,afro1255,gizi1243,North Giziga,FALSE,language,10.6755,14.219,gis,,,0,0,1,CM
nort3139,afro1255,leva1239,Levantine Arabic,FALSE,language,341.709,360.468,apc,,,0,0,15,IL LB SY TR
nort3142,afro1255,qelt1235,North Mesopotamian Arabic,FALSE,language,362.986,420.047,ayp,,,0,0,13,IQ JO SY TR
nort3145,anga1289,nucl1763,Wojokesic,FALSE,family,,,,,,1,4,2,
nort3146,atla1278,atla1278,North-Central Atlantic,FALSE,family,,,,,,29,46,102,
nort3147,tung1282,nort3417,Northern Tungusic,FALSE,family,,,,,,2,6,49,
nort3149,atla1278,volt1241,North Volta-Congo,FALSE,family,,,,,,182,255,449,
nort3150,aust1305,bahn1264,North Bahnaric,FALSE,family,,,,,,6,13,13,
nort3151,aust1305,mund1335,North Munda,FALSE,family,,,,,,6,14,20,
nort3152,indo1319,germ1287,Northwest Germanic,FALSE,family,,,,,,73,104,487,
nort3153,namb1299,namb1300,Northern Nambiquaran,FALSE,family,,,,,,1,4,0,
nort3154,pama1250,sout3135,North Coast Pama-Nyungan,FALSE,family,,,,,,4,6,5,
nort3155,sino1245,midd1354,Northern Chinese,FALSE,family,,,,,,2,8,37,
nort3156,afro1255,bium1280,North Biu-Mandara,FALSE,family,,,,,,31,50,101,
nort3157,afro1255,masa1323,North Masa,FALSE,family,,,,,,3,6,18,
nort3158,afro1255,cent2193,Northern-Eastern-Western Agaw,FALSE,family,,,,,,1,3,8,
nort3160,indo1319,nort3152,North Germanic,FALSE,family,,,,,,7,14,77,
nort3161,gong1255,omet1238,North-West Ometo,FALSE,family,,,,,,2,9,1,
nort3163,afro1255,nort3158,Northeastern Agaw,FALSE,family,,,,,,0,2,4,
nort3164,afro1255,west2720,Northern West Rift South Cushitic,FALSE,family,,,,,,1,3,1,
nort3165,afro1255,cent2236,Northwest Semitic,FALSE,family,,,,,,17,27,119,
nort3167,atla1278,bull1246,Northern Bullom,FALSE,family,,,,,,0,2,4,
nort3168,atla1278,bant1294,Northern Bantoid,FALSE,family,,,,,,17,24,42,
nort3169,atla1278,benu1248,Northern Benue-Congo Plateau,FALSE,family,,,,,,2,6,4,
nort3171,aust1307,nort3253,North Sarawakan,FALSE,family,,,,,,14,22,60,
nort3172,aust1307,saba1285,Northeast Sabahan,FALSE,family,,,,,,0,2,3,
nort3174,aust1307,sang1335,Northern Sangiric,FALSE,family,,,,,,1,3,16,
nort3175,indo1319,west2793,North Sea Germanic,FALSE,family,,,,,,36,53,236,
nort3177,indo1319,cent2318,Northwestern Iranian,FALSE,family,,,,,,25,50,219,
nort3178,pama1250,ngay1241,Northern Ngayarda,FALSE,family,,,,,,0,2,0,
nort3179,sino1245,peri1260,Northeastern Kuki-Chin,FALSE,family,,,,,,3,10,22,
nort3180,taik1256,nort3326,Northern Daic,FALSE,family,,,zha,,,7,14,5,CN
nort3181,algi1248,nucl1723,Northwestern-Saulteaux Ojibwa,FALSE,family,,,,,,0,2,5,
nort3182,atla1278,edoi1239,North-Central Edoid,FALSE,family,,,,,,4,7,14,
nort3183,atla1278,edoi1239,Northwestern Edoid,FALSE,family,,,,,,7,14,28,
nort3184,atla1278,benu1249,Northwestern Benue-Congo Plateau,FALSE,family,,,,,,6,13,12,
nort3185,aust1307,pala1354,Northern Palawanic,FALSE,family,,,,,,1,3,0,
nort3186,aust1307,muru1275,Northern Murutic,FALSE,family,,,,,,4,9,40,
nort3187,aust1307,nort3238,Northeastern Luzon,FALSE,family,,,,,,2,4,12,
nort3188,taik1256,gela1265,Northern Gelao,FALSE,family,,,,,,1,3,2,
nort3189,taik1256,nort3180,Northern Tai,FALSE,family,,,,,,5,11,5,
nort3190,afro1255,sout3162,Northwest South Bauchi,FALSE,family,,,,,,4,7,6,
nort3191,afro1255,arab1395,North African Arabic,FALSE,family,,,,,,2,10,32,
nort3192,atla1278,tivo1239,North Tivoid,FALSE,family,,,,,,0,4,2,
nort3193,krua1234,greb1256,North-Central Liberian Grebo,FALSE,family,,,,,,2,4,25,
nort3195,aust1307,ocea1241,North and Central Vanuatu,FALSE,family,,,,,,54,106,90,
nort3196,aust1307,mala1537,North-Central Malagasic,FALSE,family,,,,,,3,6,11,
nort3197,indo1319,roma1330,Northwestern Romani,FALSE,family,,,,,,0,2,17,
nort3198,otom1299,mixt1427,Northeastern Alta Mixtec,FALSE,family,,,,,,0,2,0,
nort3199,otom1299,mixt1427,Northern Alta Mixtec,FALSE,family,,,,,,0,2,0,
nort3200,otom1299,mixt1427,Northern Baja Mixtec,FALSE,family,,,,,,0,3,0,
nort3201,otom1299,otom1300,Northwestern Otomi,FALSE,family,,,,,,0,2,0,
nort3202,utoa1244,west2814,North Guerrero Nahuatl,FALSE,family,,,,,,0,2,0,
nort3203,atla1278,east2731,Northeast Savanna Bantu,FALSE,family,,,,,,89,134,214,
nort3204,atla1278,guan1278,North Guang,FALSE,family,,,,,,9,15,10,
nort3205,aust1307,nort3195,Northern Vanuatu,FALSE,family,,,,,,19,49,33,
nort3206,aust1307,west2818,North New Guinea linkage,FALSE,family,,,,,,59,105,71,
nort3207,aust1307,nort3196,Northern Malagasic,FALSE,family,,,,,,1,3,2,
nort3208,indo1319,shif1234,Northwestern Shifted Romance,FALSE,family,,,,,,13,30,124,
nort3209,atla1278,nort3203,Northeast Coastal Bantu,FALSE,family,,,,,,21,33,51,
nort3210,atla1278,josa1234,Northern Jos,FALSE,family,,,,,,6,14,16,
nort3211,aust1307,nort3325,Mid-Northern New Caledonian,FALSE,family,,,,,,8,14,2,
nort3213,atla1278,tsog1242,Northern Okani,FALSE,family,,,,,,1,3,0,
nort3215,atla1278,nort3210,North-Central Jos,FALSE,family,,,,,,3,8,5,
nort3216,aust1307,lama1293,North Lembata-Adonara,FALSE,family,,,,,,0,2,12,
nort3217,aust1307,west2956,Cape Cumberland,FALSE,family,,,,,,0,5,0,
nort3218,aust1307,tann1242,Northern Tanna linkage,FALSE,family,,,,,,1,3,9,
nort3219,aust1307,chru1238,Northern Cham,FALSE,family,,,,,,0,2,0,
nort3220,atla1278,west2841,North Nyanza,FALSE,family,,,,,,4,6,7,
nort3221,aust1307,amal1243,Northwest Seram,FALSE,family,,,,,,1,6,9,
nort3222,aust1307,efat1236,North Efatic,FALSE,family,,,,,,0,2,6,
nort3223,aust1307,mala1539,Northern Malakula,FALSE,family,,,,,,2,4,8,
nort3225,aust1307,stge1234,Northwest Solomonic,FALSE,family,,,,,,25,38,47,
nort3226,aust1307,kali1311,Northern Kalinga,FALSE,family,,,,,,1,3,3,
nort3227,atla1278,nyan1318,North Mara,FALSE,family,,,,,,2,5,11,
nort3228,atla1278,ruta1242,North Rutara,FALSE,family,,,,,,3,7,8,
nort3229,atla1278,sisa1248,Northwestern Sisaala,FALSE,family,,,,,,0,2,0,
nort3230,aust1307,nort3223,North Coast Malakula,FALSE,family,,,,,,1,3,6,
nort3231,aust1307,nort3226,Northwest Kalinga,FALSE,family,,,,,,0,2,3,
nort3232,atla1278,miji1238,Northern Mijikenda,FALSE,family,,,,,,0,3,7,
nort3233,atla1278,soth1248,Northern Sotho,FALSE,family,,,,,,1,3,15,
nort3234,atla1278,nucl1748,Northwest Oti-Volta,FALSE,family,,,,,,9,11,24,
nort3235,aust1307,nort3246,Carolinean Outlier Polynesian,FALSE,family,,,,,,0,2,0,
nort3236,aust1307,ambo1254,Northeast Ambon,FALSE,family,,,,,,0,2,9,
nort3237,atla1278,daga1276,North-West Dagaric,FALSE,family,,,,,,1,3,5,
nort3238,aust1307,mala1545,Northern Luzon,FALSE,family,,,,,,32,51,70,
nort3239,nilo1247,kale1246,Northern Kalenjin,FALSE,family,,,,,,0,2,8,
nort3241,afro1255,cent2217,North-Eastern Neo-Aramaic,FALSE,family,,,,,,3,9,84,
nort3242,afro1255,nort3241,Northwestern Jewish Neo-Aramaic,FALSE,family,,,,,,0,2,14,
nort3243,indo1319,indo1327,Northern Indo-Portuguesic,FALSE,family,,,,,,0,2,0,
nort3245,khoe1240,khoe1242,North Khoekhoe,FALSE,family,,,,,,0,2,9,
nort3246,aust1307,nucl1485,Northern Outlier Polynesian-East Polynesian,FALSE,family,,,,,,13,21,40,
nort3248,afro1255,atla1275,Northwestern Moroccan Berber,FALSE,family,,,,,,0,2,7,
nort3253,aust1307,mala1545,North Borneo Malayo-Polynesian,FALSE,family,,,,,,54,91,196,
nort3254,atla1278,senu1239,North Senufo,FALSE,family,,,,,,1,5,13,
nort3255,japo1237,ryuk1243,Northern Ryukyuan,FALSE,family,,,,,,5,8,11,
nort3256,pama1250,comp1236,Northeastern Pama,FALSE,family,,,,,,2,5,0,
nort3257,atla1278,njil1234,Northern Njila,FALSE,family,,,,,,5,10,9,
nort3258,drav1251,gond1265,Northwest Gondi,FALSE,family,,,gon,,,4,6,18,IN
nort3259,atla1278,samb1323,Northern Samba-Duru,FALSE,family,,,,,,3,7,29,
nort3261,aust1307,peri1262,Northwestern Malakula,FALSE,family,,,,,,0,3,1,
nort3262,aust1307,tidu1239,Northern Tidung,FALSE,language,5.8606,1.175.455,ntd,,,0,0,2,MY
nort3264,ural1272,khan1279,Northern Khanty,FALSE,family,637.047,66.676,,,,0,2,4,RU
nort3265,toto1251,cent1397,Northern Totonacan,FALSE,family,,,,,,1,4,8,
nort3266,indo1319,nort3160,North Scandinavian,FALSE,family,,,,,,3,7,56,
nort3267,atla1278,kila1239,Nuclear Northern Kikongo,FALSE,family,,,,,,0,3,2,
nort3268,sino1245,ping1245,Northern Pinghua,FALSE,language,25.218,110.045,cnp,,,0,0,2,CN
nort3270,aust1305,kata1264,Northern Katang,FALSE,language,1.618.229,1.064.588,ncq,,,0,0,0,LA
nort3271,ural1272,mans1269,North-Central Mansi,FALSE,family,,,,,,0,2,15,
nort3276,grea1241,grea1241,North Andamanese-Akakede,FALSE,family,,,,,,3,5,1,
nort3277,nilo1247,geme1247,North-Central Datooga,FALSE,family,,,,,,0,3,6,
nort3278,pama1250,guda1246,Northeast Paman,FALSE,family,,,,,,2,4,0,
nort3282,ural1272,neva1234,North Finnic,FALSE,family,,,,,,3,8,28,
nort3284,aust1307,nort2833,North Malaitan,FALSE,family,,,,,,0,5,3,
nort3310,indo1319,alem1243,North Alemannic,FALSE,family,,,,,,0,2,0,
nort3325,aust1307,main1286,Northern New Caledonian,FALSE,family,,,,,,13,19,10,
nort3326,taik1256,daic1237,Northern Daic-Sek,FALSE,family,,,,,,8,15,12,
nort3349,otom1299,cent2365,Northwestern Chinantec,FALSE,family,,,,,,3,7,0,
nort3350,otom1299,meph1234,North-Central Mephaa,FALSE,family,,,,,,1,3,6,
nort3354,atha1245,atha1247,Northwestern Canada Athabaskan,FALSE,family,,,,,,5,9,6,
nort3357,aust1307,uabm1238,Central Meto,FALSE,family,,,,,,0,2,12,
nort3361,indo1319,east2714,Northern Romanian,FALSE,family,,,,,,1,3,13,
nort3362,araw1281,nucl1764,Northeast Japura-Colombia,FALSE,family,,,,,,4,8,14,
nort3369,otom1299,tran1297,Northeast Tehuantepec,FALSE,family,,,,,,0,2,2,
nort3370,otom1299,tran1297,Northeast Yautepec,FALSE,family,,,,,,0,2,0,
nort3374,atla1278,bako1254,Northern Bakor,FALSE,family,,,,,,2,4,2,
nort3375,atla1278,maka1324,North-Central Makaaic,FALSE,family,,,,,,0,2,5,
nort3376,atla1278,cent2260,North Zaire River,FALSE,family,,,,,,64,98,169,
nort3377,atla1278,west2969,Northwest Kasai-Ngounie,FALSE,family,,,,,,8,12,17,
nort3378,atla1278,bikw1235,Northern Bikwin-Jen,FALSE,family,,,,,,2,4,2,
nort3379,nucl1709,grea1298,Northern Adelbert,FALSE,family,,,,,,9,21,7,
nort3387,aust1307,iban1270,Northern Iban,FALSE,family,,,,,,0,2,8,
nort3388,aust1307,nucl1806,Northern Sumatra Malay,FALSE,family,,,,,,3,8,31,
nort3398,sino1245,tibe1276,North-Eastern Tibetic,FALSE,family,,,,,,0,3,29,
nort3402,afro1255,arab1393,North Arabian Beduin Arabic,FALSE,family,,,,,,1,6,17,
nort3404,atla1278,saam1284,Northern Luyia,FALSE,family,,,,,,0,2,6,
nort3405,indo1319,gree1276,North Greek,FALSE,family,,,,,,0,2,7,
nort3406,otom1299,ayau1236,Northern Baja Mazatec,FALSE,family,,,,,,0,2,0,
nort3413,atla1278,east2901,Northern Kirinyaga,FALSE,family,,,,,,1,3,12,
nort3414,algi1248,mari1452,Northern Eastern Algonquian,FALSE,family,,,,,,2,4,5,
nort3415,west1503,west2205,Northwestern Tasmanian,FALSE,language,-4.076.592,14.474.362,xpw,,,0,0,4,AU
nort3417,tung1282,tung1282,Northeastern Tungusic,FALSE,family,,,,,,5,9,63,
nort3421,sali1255,cent2129,North Georgia Central Salish,FALSE,family,,,,,,0,3,2,
nort3423,turk1311,sout2693,Northern Altai-Lower Chulym,FALSE,family,,,,,,0,2,9,
nort3424,turk1311,kipc1239,Northwest Kipchak,FALSE,family,,,,,,6,9,32,
nort3428,hmon1336,east2369,Northeastern Qiandongic Miao,FALSE,family,,,,,,1,3,0,
norw1258,indo1319,west2805,Norwegian,FALSE,language,59.92,10.71,nor,,,0,0,6,FI NO RU SE SJ
norw1259,indo1319,norw1258,Norwegian Bokmål,FALSE,dialect,61.112,8.886,nob,,,0,0,0,NO
norw1262,indo1319,norw1258,Norwegian Nynorsk,FALSE,dialect,,,nno,,,0,0,0,
notr1240,atla1278,west2461,Notre,FALSE,language,10.7025,127.435,bly,,,0,0,0,BJ
nots1237,aust1307,taba1270,Notsi,FALSE,language,-30.557,151.661,ncf,,,0,0,0,PG
nott1246,iroq1247,tusc1256,Nottoway,FALSE,language,36.72,-77.115,ntw,,,0,0,0,US
noyy1238,atla1278,uncl1505,Noy,FALSE,language,942.495,179.136,noy,,,0,0,0,TD
nsar1238,atla1278,nsar1239,Nsari,FALSE,language,663.008,10.5993,asj,,,0,0,0,CM
nsar1239,atla1278,east2730,Nsari-Nooni-Ncane,FALSE,family,,,,,,3,5,2,
nsen1242,atla1278,sabi1248,Nsenga,FALSE,language,-153.946,313.544,nse,,,0,0,3,MZ ZM ZW
nshi1235,unat1236,atla1280,Nshi,FALSE,language,7.22,10.58,nsc,,,0,0,0,NG
nson1238,atla1278,mbun1247,Nsongo,FALSE,language,-105.166,167.348,nsx,,,0,0,0,AO
nson1239,atla1278,klce1234,Nsong-Mpiin-Ngong,FALSE,family,,,,,,0,2,2,
ntch1241,atla1278,gurm1249,Gurma A,FALSE,family,,,,,,0,2,5,
ntch1242,atla1278,ntch1241,Ntcham,FALSE,language,923.971,599.275,bud,,,0,0,5,GH TG
ntom1248,atla1278,boli1263,Ntomba,FALSE,language,-199.062,18.265,nto,,,0,0,7,CD
nuau1240,aust1307,pata1263,Patakai,FALSE,family,,,,,,0,2,0,
nuba1241,atla1278,mbam1252,Nubaca,FALSE,language,435.696,11.029,baf,,,0,0,3,CM
nubi1251,,,Nubian,FALSE,family,,,,,,7,13,15,
nubi1253,afro1255,east2897,Nubi,FALSE,language,-183.215,347.552,kcn,,,0,0,0,CD KE SS UG US
nubr1241,sino1245,gyal1235,Gyalsumdo-Nubri,FALSE,language,285.092,847.772,kte,,,0,0,6,CN NP
nucl1235,indo1319,east2768,Eastern Armenian,FALSE,language,40.0,45.0,hye,,,0,0,23,AM AZ GE IR SY TR
nucl1240,atla1278,mumu1250,Mumuye,FALSE,language,890.347,1.171.545,mzm,,,0,0,23,NG
nucl1241,taik1256,hlai1238,Nuclear Hlaic,FALSE,family,,,,,,0,2,6,
nucl1244,left1242,left1242,Western Left May,FALSE,family,,,,,,2,5,3,
nucl1276,indo1319,pash1269,Nuclear Pashto,FALSE,family,,,pus,,,0,3,17,PK
nucl1290,aust1305,waaa1245,Zhenkang Wa,FALSE,language,231.024,99.108,wbm,,,0,0,6,CN MM
nucl1297,aust1305,katu1272,Nuclear Katu,FALSE,family,,,,,,0,2,0,
nucl1299,aust1305,west2399,Nuclear West Bahnaric,FALSE,family,,,,,,1,6,18,
nucl1301,turk1311,west2406,Turkish,FALSE,language,398.667,328.667,tur,,,0,0,11,AL AM AZ BG CY GE GR IQ IR MK SY TR
nucl1302,kart1248,geor1253,Georgian,FALSE,language,41.850.397,4.378.613,kat,,,0,0,27,AM AZ GE IR RU TR
nucl1305,drav1251,kann1255,Kannada,FALSE,language,135.878,761.198,kan,,,0,0,12,IN
nucl1307,sino1245,dzon1238,Nuclear Dzongkhic,FALSE,family,,,,,,0,3,3,
nucl1309,sino1245,core1246,Nuclear Core Muji,FALSE,family,,,,,,2,5,0,
nucl1310,sino1245,nucl1811,Burmese,FALSE,language,207.926,939.665,mya,,,0,0,3,BD MM TH
nucl1313,sino1245,zeme1241,Nuclear Zemeic,FALSE,family,,,,,,1,3,2,
nucl1321,nakh1245,lezg1248,Samur,FALSE,family,,,,,,7,10,33,
nucl1327,limi1242,limi1242,Limilngan,FALSE,language,-124.294,131.845,lmc,,,0,0,0,AU
