id,family_id,parent_id,name,bookkeeping,level,latitude,longitude,iso639P3code,description,markup_description,child_family_count,child_language_count,child_dialect_count,country_ids
meis1234,indo1319,nort3313,Meissnisch,FALSE,dialect,,,,,,0,0,3,
meit1246,sino1245,mani1292,Meitei,FALSE,dialect,,,,,,0,0,0,
meiy1238,sepi1257,niks1238,Meiyari,FALSE,dialect,,,,,,0,0,0,
meje1239,cent2225,mang1394,Meje,FALSE,dialect,,,,,,0,0,0,
meke1243,aust1307,nucl1506,Mekeo,FALSE,language,-823.853,146.586,mek,,,0,0,4,PG
meke1244,pidg1258,pidg1258,Mekeo-based pidgin,FALSE,family,,,,,,0,2,0,
meke1245,east1459,meya1236,Mekeyiba Efej,FALSE,dialect,,,,,,0,0,0,
mekk1240,nucl1709,nucl1709,Mek,FALSE,family,,,,,,2,8,12,
mekm1240,yuat1252,yuat1252,Mekmek,FALSE,language,-447.017,143.75,mvk,,,0,0,0,PG
meko1237,aust1307,tola1247,Mekongga,FALSE,dialect,,,,,,0,0,0,
mekw1241,nimb1257,oute1261,Mekwei,FALSE,language,-252.264,140.326,msf,,,0,0,0,ID
mela1253,atla1278,soca1235,Melan So,FALSE,dialect,,,,,,0,0,0,
mela1255,aust1307,mela1262,Melanau,FALSE,family,,,,,,1,4,14,
mela1257,atla1278,atla1278,Mel,FALSE,family,,,,,,5,10,28,
mela1259,aust1307,ambo1250,Melayu Sini,FALSE,dialect,,,,,,0,0,0,
mela1260,aust1307,mala1479,Melayu Ulu Kapuas,FALSE,dialect,,,,,,0,0,0,
mela1261,aust1307,mala1479,Melaka Malay,FALSE,dialect,,,,,,0,0,0,
mela1262,aust1307,sara1342,Melanau-Kajang,FALSE,family,,,,,,4,7,14,
melc1234,aust1305,melk1242,Mel (Cambodia),FALSE,dialect,,,,,,0,0,0,
mele1247,drav1251,sout3259,Mele Nadu Irula,FALSE,dialect,,,,,,0,0,0,
mele1248,atla1278,tswa1253,Melete,FALSE,dialect,,,,,,0,0,0,
mele1249,cent2225,mere1247,Mèlè (Central African Republic),FALSE,dialect,,,,,,0,0,0,
mele1250,aust1307,mele1252,Mele-Fila,FALSE,language,-176.841,168.275,mxe,,,0,0,2,VU
mele1251,aust1307,mele1250,Mele,FALSE,dialect,,,,,,0,0,0,
mele1252,aust1307,vanu1245,Mele-Futuna,FALSE,family,,,,,,0,2,4,
mele1253,turk1311,kyzy1246,Melet Middle Chulym,FALSE,dialect,,,,,,0,0,0,
mele1255,aust1307,aset1235,Mele Maat,FALSE,dialect,,,,,,0,0,0,
meli1237,aust1307,teop1238,Melilup,FALSE,dialect,,,,,,0,0,0,
melk1240,nakh1245,chec1245,Melkhin,FALSE,dialect,,,,,,0,0,0,
melk1241,aust1307,mamu1254,Melkoi,FALSE,dialect,,,,,,0,0,0,
melk1242,aust1305,stie1250,Mel-Khaonh,FALSE,language,12.95,106.31,hkn,,,0,0,2,KH
melo1241,atla1278,mboc1235,Melong,FALSE,dialect,,,,,,0,0,0,
melo1242,gong1255,cent2046,Melo,FALSE,language,653.916,36.811,mfx,,,0,0,0,ET
melo1243,aust1307,kamb1299,Melolo,FALSE,dialect,,,,,,0,0,0,
melo1244,afro1255,molo1266,Melokwo,FALSE,dialect,,,,,,0,0,0,
melp1238,nucl1709,melp1239,Melpa,FALSE,language,-562.644,144.34,med,,,0,0,1,PG
melp1239,nucl1709,hage1248,Melpa-Tembagla,FALSE,family,,,,,,0,2,3,
melu1236,sino1245,sout2714,Melung,FALSE,dialect,,,,,,0,0,0,
memb1238,cent2225,ndoo1242,Membi,FALSE,dialect,,,,,,0,0,0,
memb1239,cent2225,cent2225,Membi-Mangbutu-Efe,FALSE,family,,,,,,3,8,15,
memo1238,indo1319,uncl1504,Memoni,FALSE,language,24.853,67.007,mby,,,0,0,0,PK
mena1240,tura1263,ikob1240,Mena,FALSE,dialect,,,,,,0,0,0,
mend1261,atla1278,mank1258,Mendankwe-Nkwen,FALSE,language,600.034,10.2307,mfd,,,0,0,2,CM
mend1262,atla1278,mend1261,Mendankwe,FALSE,dialect,,,,,,0,0,0,
mend1263,mand1469,sout2842,Mende-Loma,FALSE,family,,,,,,4,6,36,
mend1264,mand1469,mend1263,Mende-Bandi,FALSE,family,,,,,,2,4,20,
mend1265,mand1469,mend1264,Mende-Loko,FALSE,family,,,,,,0,2,14,
mend1266,mand1469,mend1265,Mende (Sierra Leone),FALSE,language,790.935,-109.926,men,,,0,0,4,GN LR SL
mend1267,aust1307,kaya1333,Mendalam Kayan,FALSE,language,98.794,113.286,xkd,,,0,0,0,ID
mend1268,sepi1257,kwan1286,Mende (Papua New Guinea),FALSE,language,-367.233,142.683,sim,,,0,0,0,PG
mene1239,atla1278,meta1238,Menemo,FALSE,dialect,,,,,,0,0,0,
meng1262,turk1311,qing1243,Mengda,FALSE,dialect,,,,,,0,0,0,
meng1263,atla1278,eton1253,Mengisa,FALSE,dialect,4.5932,11.3947,mct,,,0,0,0,CM
meng1264,atla1278,west2958,Mengaka,FALSE,language,571.399,10.3377,xmg,,,0,0,2,CM
meng1265,atla1278,ngie1242,Mengum,FALSE,dialect,,,,,,0,0,0,
meng1266,aust1307,viti1243,Mengenic,FALSE,family,,,,,,1,3,5,
meng1267,aust1307,mamu1256,Mengen,FALSE,language,-547.036,151.373,mee,,,0,0,3,PG
meng1268,aust1307,baku1263,Mengkatip,FALSE,dialect,,,,,,0,0,0,
meng1269,aust1307,lamp1242,Menggala,FALSE,dialect,,,,,,0,0,0,
meng1270,aust1307,cent2100,Menggatal,FALSE,dialect,,,,,,0,0,0,
meng1271,sena1264,dera1245,Mengau,FALSE,dialect,,,,,,0,0,0,
meni1246,tura1263,ikob1240,Meni,FALSE,dialect,,,,,,0,0,0,
meni1247,kama1371,nucl1661,Menien,FALSE,language,-158.814.845,-390.532.429,,,,0,0,0,BR
menk1238,atla1278,menk1239,Menka,FALSE,language,594.639,969.161,mea,,,0,0,0,CM
menk1239,atla1278,sout3181,Menka-Atong,FALSE,family,,,,,,0,2,0,
menn1234,indo1319,mani1308,Menno Plautdietsch,FALSE,dialect,,,,,,0,0,0,
meno1251,aust1307,sasa1249,Meno-Mene,FALSE,dialect,,,,,,0,0,0,
meno1252,algi1248,algo1257,Menominee,FALSE,language,449.794,-886.395,mez,,,0,0,0,US
meno1253,indo1319,bale1256,Menorquí,FALSE,dialect,,,,,,0,0,0,
menr1235,aust1305,mani1290,Menraq-Batek,FALSE,family,,,,,,1,5,4,
ment1247,aust1307,mala1480,Mentebah-Suruk,FALSE,dialect,,,,,,0,0,0,
ment1249,aust1307,suma1277,Mentawai,FALSE,language,-141.092,989.401,mwv,,,0,0,9,ID
ment1250,aust1307,buka1257,Mentuh Tapuh,FALSE,dialect,,,,,,0,0,0,
ment1251,aust1307,west2821,Menterap,FALSE,language,-293.181,110.670.512,,,,0,0,0,ID
ment1252,atha1245,ahte1237,Mentasta,FALSE,dialect,,,,,,0,0,0,
menu1237,aust1307,wawo1239,Menui,FALSE,dialect,,,,,,0,0,0,
meny1244,atla1278,nyol1238,Menya (Uganda),FALSE,dialect,,,,,,0,0,0,
meny1245,anga1289,kapa1251,Menya,FALSE,language,-717.425,146.071,mcr,,,0,0,0,PG
menz1238,atla1278,mpon1254,Menzime,FALSE,dialect,,,,,,0,0,0,
meos1237,aust1307,biak1249,Meoswar,FALSE,language,-207.828,134.378,mvx,,,0,0,0,ID
meph1234,otom1299,subt1249,Mephaa,FALSE,family,,,,,,2,4,6,
mepu1234,araw1281,japu1236,Mepuri,FALSE,language,-1.150.313,-68.248.917,,,,0,0,0,BR
mera1242,aust1307,naka1266,Meramera,FALSE,language,-497.468,151.528,mxm,,,0,0,1,PG
mera1243,aust1307,muri1259,Merap,FALSE,dialect,,,,,,0,0,0,
mera1244,aust1307,pane1234,Meranjat,FALSE,dialect,,,,,,0,0,0,
merc1242,indo1319,late1254,Middle-Modern English,FALSE,family,,,,,,23,36,126,
merc1243,indo1319,angl1267,Mercian,FALSE,dialect,,,,,,0,0,0,
merd1234,aust1307,leba1240,Merdeka,FALSE,dialect,,,,,,0,0,0,
mere1241,cent2225,mere1247,Méré,FALSE,dialect,,,,,,0,0,0,
mere1242,aust1307,tial1241,Merei,FALSE,language,-152.839,166.905,lmb,,,0,0,1,VU
mere1246,afro1255,dugw1240,Merey,FALSE,language,10.7458,14.09,meq,,,0,0,1,CM
mere1247,cent2225,gula1266,Mereic Gula,FALSE,dialect,,,,,,0,0,5,
merg1238,sino1245,tavo1242,Myeik,FALSE,dialect,,,,,,0,0,0,
meri1242,indo1319,camp1261,Campidanese Meridionale,FALSE,dialect,,,,,,0,0,0,
meri1243,aust1307,plat1254,Merina,FALSE,dialect,,,,,,0,0,0,
meri1244,east2503,east2503,Meriam,FALSE,language,-959.575,143.773,ulk,,,0,0,4,AU
meri1245,afro1255,mofu1249,Meri,FALSE,family,,,,,,1,3,5,
merl1237,aust1307,torr1262,Merlav,FALSE,language,-14.450.679,168.053.527,mrm,,,0,0,3,VU
mero1237,,,Meroitic,FALSE,language,169.333,337.333,xmr,,,0,0,0,SD
merr1238,gong1255,benc1235,Mer (Bench),FALSE,dialect,,,,,,0,0,0,
merr1239,mair1253,mair1253,Mer,FALSE,language,-33.828,134.731,mnu,,,0,0,0,ID
meru1245,atla1278,nith1234,Meru,FALSE,language,26.484,377.396,mer,,,0,0,6,KE
merw1238,indo1319,raja1256,Merwari,FALSE,language,26.771,74.095,wry,,,0,0,0,IN
mesa1245,atla1278,tivo1239,Ugare,FALSE,language,632.679,9.8723,iyo,,,0,0,1,CM NG
mesa1246,aust1307,sabu1255,Mesara,FALSE,dialect,,,,,,0,0,0,
mesa1247,koia1260,esee1247,Mesari,FALSE,dialect,,,,,,0,0,0,
mesc1238,atha1245,west2810,Mescalero-Chiricahua Apache,FALSE,language,331.291,-105.566,apm,,,0,0,0,US
mese1243,atla1278,tune1261,Niguessen (Mese),FALSE,dialect,,,,,,0,0,0,
mese1244,nucl1709,naba1257,Mese,FALSE,language,-656.072,147.137,mci,,,0,0,3,PG
mese1245,nucl1709,pamo1253,Mesekol,FALSE,dialect,,,,,,0,0,0,
mesi1242,atla1278,dogo1295,Mesise,FALSE,dialect,,,,,,0,0,0,
mesi1243,aust1307,mada1285,Mesi,FALSE,dialect,,,,,,0,0,0,
mesi1244,aust1307,bara1367,Mesiang,FALSE,dialect,,,,,,0,0,0,
mesk1241,kart1248,cent2387,Meskhur-Javakhuri,FALSE,dialect,,,,,,0,0,0,
mesk1242,algi1248,foxx1245,Meskwaki,FALSE,language,44.0,-89.0,sac,,,0,0,2,US
mesk1243,algi1248,mesk1242,Meskwakie,FALSE,dialect,,,,,,0,0,0,
mesm1239,afro1255,sout3146,Mesme,FALSE,language,928.888,157.018,zim,,,0,0,2,TD
mesm1243,afro1255,inor1239,Mesmes,FALSE,language,753.825,375.742,mys,,,0,0,0,ET
meso1252,afro1255,east2729,Gilit Mesopotamian Arabic,FALSE,language,338.178,431.095,acm,,,0,0,4,IQ IR JO SY TR
meso1253,aust1307,west2818,Meso Melanesian linkage,FALSE,family,,,,,,39,69,107,
meso1254,aust1307,nort3238,Meso-Cordilleran,FALSE,family,,,,,,22,32,49,
mesq1240,afro1255,ttgr1237,Mesqan,FALSE,language,810.617,383.386,mvz,,,0,0,0,ET
mess1244,indo1319,uncl1527,Messapic,FALSE,language,40.538.334,17.860.344,cms,,,0,0,0,IT
mess1247,indo1319,sici1248,Messinese,FALSE,dialect,,,,,,0,0,0,
mess1248,aust1307,sawa1247,Messa-Dote,FALSE,dialect,,,,,,0,0,0,
meta1238,atla1278,widi1234,Meta',FALSE,language,588.942,987.416,mgo,,,0,0,2,CM
meta1239,afro1255,sout3264,Metalsa,FALSE,dialect,,,,,,0,0,0,
mete1238,gumu1250,mand1426,Metemma,FALSE,dialect,,,,,,0,0,0,
metl1237,drav1251,sout1549,Metla-Kinwat,FALSE,dialect,,,,,,0,0,0,
metl1238,otom1299,coic1240,Metlatónoc Mixtec,FALSE,language,171.947,-9.835.138,mxv,,,0,0,0,MX
metm1234,afro1255,chen1266,Metmata,FALSE,dialect,,,,,,0,0,0,
metn1237,aust1307,waig1244,Metnyo,FALSE,dialect,,,,,,0,0,0,
meto1239,nucl1709,sout2940,Metomka,FALSE,dialect,,,,,,0,0,0,
mets1238,aust1307,waig1244,Metsam,FALSE,dialect,,,,,,0,0,0,
meud1237,aust1307,buna1276,Meudana,FALSE,dialect,,,,,,0,0,0,
mewa1248,indo1319,wadi1248,Mewasi,FALSE,dialect,,,,,,0,0,0,
mewa1249,indo1319,mewa1253,Mewari,FALSE,language,24.57,73.68,mtr,,,0,0,3,IN
mewa1250,indo1319,mewa1254,Mewati,FALSE,language,27.736,76.947,wtm,,,0,0,0,IN
mewa1251,indo1319,hary1238,Mewati (Haryanvi),FALSE,dialect,,,,,,0,0,0,
mewa1252,sino1245,uppe1412,Mewahang,FALSE,family,,,,,,0,2,11,
mewa1253,indo1319,raja1256,Mewaric,FALSE,family,,,,,,0,3,4,
mewa1254,indo1319,raja1256,Mewati-Gojri,FALSE,family,,,,,,0,5,10,
mexi1237,sign1238,lsfi1234,Mexican Sign Language,FALSE,language,19.75,-98.5,mfs,,,0,0,0,MX
mexi1248,indo1319,amer1254,Mexican Spanish,FALSE,dialect,,,,,,0,0,9,
meya1236,east1459,meax1236,Meyah,FALSE,language,-118.016,133.618,mej,,,0,0,5,ID
meyi1234,sino1245,khob1235,Western Kho-Bwa,FALSE,family,,,,,,2,4,6,
meym1234,indo1319,soii1239,Meyma'i,FALSE,dialect,35.34,53.24,,,,0,0,0,IR
mezi1238,afro1255,muku1242,Mezimko,FALSE,dialect,,,,,,0,0,0,
mezo1235,otom1299,tepe1282,Mezontla Popoloca,FALSE,language,181.442,-975.879,pbe,,,0,0,0,MX
mezq1235,otom1299,nort3201,Mezquital Otomi,FALSE,language,202.274,-995.564,ote,,,0,0,0,MX US
mfee1238,atla1278,yamb1251,Mfe,FALSE,dialect,,,,,,0,0,0,
mfen1238,atla1278,xhos1239,Mfengu,FALSE,dialect,,,,,,0,0,0,
mfin1238,atla1278,plat1262,Mfinu,FALSE,language,-426.573,162.559,zmf,,,0,0,2,CD
mfum1238,atla1278,cent2313,Southern Mfumte,FALSE,language,6.6,10.936.386,nfu,,,0,0,10,CM NG
mfum1239,atla1278,nkam1238,Mfumteic,FALSE,family,,,,,,1,3,14,
mfuo1234,atla1278,tien1242,Mfuome,FALSE,dialect,,,,,,0,0,0,
mgao1238,atla1278,swah1253,Mgao,FALSE,dialect,,,,,,0,0,0,
mgbo1238,atla1278,izie1238,Mgbo,FALSE,dialect,,,gmz,,,0,0,0,NG
mhal1238,indo1319,sout3317,Mhallami,FALSE,dialect,,,,,,0,0,0,
mhar1238,atla1278,kara1480,Mhari,FALSE,dialect,,,,,,0,0,0,
miad1237,aust1307,sewa1251,Miadeba,FALSE,dialect,,,,,,0,0,0,
miag1237,aust1307,kina1250,Miag-Ao,FALSE,dialect,,,,,,0,0,0,
miah1235,otom1299,miah1237,Cuixtla-Xitla Zapotec,FALSE,language,162.197,-966.647,zam,,,0,0,0,MX
miah1236,otom1299,core1259,Miahuatecano,FALSE,family,,,,,,1,5,4,
miah1237,otom1299,miah1236,Miahuateco,FALSE,family,,,,,,0,4,4,
miam1251,mand1469,wann1242,Miamu,FALSE,dialect,,,,,,0,0,0,
miam1252,algi1248,east2765,Miami,FALSE,language,40.0,-90.0,mia,,,0,0,2,US
mian1253,sino1245,inwa1234,Mianchi Qiang,FALSE,dialect,,,,,,0,0,0,
mian1254,nucl1709,kauk1240,Miani,FALSE,language,-442.116,145.276,pla,,,0,0,0,PG
mian1255,nucl1709,moun1253,Mianic,FALSE,family,,,,,,0,2,3,
mian1256,nucl1709,mian1255,Mian,FALSE,language,-470.881,141.523,mpt,,,0,0,3,PG
mian1257,nucl1709,mian1256,Mianmin,FALSE,dialect,,,,,,0,0,0,
mian1258,sino1245,lizu1234,Mianning Lizu,FALSE,dialect,,,,,,0,0,0,
miar1236,unat1236,unat1236,Miarrã,FALSE,language,-12.5,-53.42,xmi,,,0,0,0,BR
miar1237,nakh1245,botl1242,Miarso,FALSE,dialect,,,,,,0,0,0,
mica1242,atla1278,sout2795,Micari,FALSE,dialect,,,,,,0,0,0,
mica1243,huit1251,muru1274,Mica,FALSE,dialect,,,,,,0,0,0,
mich1243,algi1248,plai1264,Heritage Michif,FALSE,language,491.681,-999.119,crg,,,0,0,0,CA US
mich1245,utoa1244,west2825,Michoacán Nahuatl,FALSE,language,183.412,-103.361,ncl,,,0,0,0,MX
mich1246,otom1299,maza1293,Michoacán Mazahua,FALSE,language,197.239,-100.293,mmc,,,0,0,0,MX
micm1234,algi1248,nort3414,Micmacic,FALSE,family,,,,,,0,2,4,
micr1243,aust1307,ocea1241,Micronesian,FALSE,family,,,,,,16,21,21,
mida1234,indo1319,sout3300,Mid-Atlantic American English,FALSE,dialect,,,,,,0,0,0,
midd1316,indo1319,stan1290,Middle French,FALSE,dialect,,,frm,,,0,0,0,
midd1317,indo1319,merc1242,Middle English,FALSE,language,51.65,-1.11,enm,,,0,0,0,GB
midd1318,indo1319,midd1345,Middle Low German,FALSE,language,53.14,9.67,gml,,,0,0,0,DE
midd1319,indo1319,high1287,Middle Franconian,FALSE,family,,,,,,1,3,25,
midd1321,indo1319,midd1347,Middle Dutch,FALSE,language,51.656,5.34,dum,,,0,0,0,NL
midd1322,ural1272,esto1258,Middle Estonian,FALSE,dialect,,,,,,0,0,4,
midd1323,grea1241,grea1241,Middle Great Andamanese,FALSE,family,,,,,,1,3,0,
midd1325,turk1311,tata1255,Central Tatar,FALSE,dialect,,,,,,0,0,3,
midd1326,sino1245,khen1241,Middle Kheng,FALSE,dialect,,,,,,0,0,0,
midd1327,aust1307,watu1246,Middle Watut,FALSE,language,-688.249,146.399.126,mpl,,,0,0,0,PG
midd1332,afro1255,copt1239,Middle Egypt,FALSE,dialect,,,,,,0,0,2,
midd1342,afro1255,said1239,Northern Middle Egypt Arabic,FALSE,dialect,,,,,,0,0,2,
midd1343,indo1319,midd1349,Middle High German,FALSE,language,48.254,10.599,gmh,,,0,0,0,DE
midd1344,sino1245,midd1354,Middle Chinese,FALSE,language,34.27,108.9,ltc,,,0,0,2,CN
midd1345,indo1319,alts1234,Middle-Modern Low German,FALSE,family,,,,,,4,7,63,
midd1347,indo1319,macr1270,Middle-Modern Dutch,FALSE,family,,,,,,5,11,36,
midd1348,atla1278,oldb1234,Middle Bomokandian,FALSE,family,,,,,,2,5,17,
midd1349,indo1319,high1286,Middle-Modern High German,FALSE,family,,,,,,9,13,54,
midd1350,indo1319,apab1234,Late Middle Indo-Aryan,FALSE,language,26.61,78.97,,,,0,0,0,IN
midd1351,mong1349,mong1329,Middle Mongol,FALSE,language,4.872.618,1.086.745,xng,,,0,0,0,MN
midd1352,indo1319,sout3157,Middle-Modern Persian,FALSE,family,,,,,,9,20,163,
midd1353,ural1272,khan1273,Middle Ob Khanty,FALSE,dialect,,,,,,0,0,0,
midd1354,sino1245,clas1255,Middle-Modern Sinitic,FALSE,family,,,,,,7,19,160,
midd1357,pama1250,inla1268,Middle Clarence Bandjalang,FALSE,language,-29.042.737,152.780.249,bdy,,,0,0,4,AU
midd1358,tung1282,even1260,Middle Even,FALSE,dialect,,,,,,0,0,3,
midd1359,indo1319,bret1244,Middle Breton,FALSE,dialect,,,xbm,,,0,0,0,
midd1360,indo1319,oldi1245,Middle Irish (10-12th century),FALSE,dialect,,,mga,,,0,0,0,
midd1361,indo1319,sout2620,Mid Dumfries Scots,FALSE,dialect,,,,,,0,0,0,
midd1362,indo1319,mode1248,Middle Greek,FALSE,dialect,,,,,,0,0,0,
midd1363,indo1319,oldw1239,Middle Welsh,FALSE,dialect,,,wlm,,,0,0,0,
midd1364,indo1319,clas1249,Middle Armenian,FALSE,dialect,,,,,,0,0,0,
midd1365,mong1349,daur1238,Middle Amur Dagur,FALSE,dialect,,,,,,0,0,0,
midd1366,afro1255,midd1367,Middle Aramaic,FALSE,language,3.173.632,3.543.693,,,,0,0,4,PS
midd1367,afro1255,impe1236,Middle-Modern Aramaic,FALSE,family,,,,,,10,19,110,
midd1368,atha1245,dege1248,Middle Kuskokwim Ingalik,FALSE,dialect,,,,,,0,0,0,
midd1369,afro1255,egyp1246,Middle Egyptian,FALSE,dialect,,,,,,0,0,0,
midd1370,afro1255,diya1235,Middle Babylonian,FALSE,dialect,,,,,,0,0,0,
midd1371,afro1255,assy1242,Middle Assyrian,FALSE,dialect,,,,,,0,0,0,
midd1372,kore1284,kore1280,Middle Korean,FALSE,dialect,3.793.313,12.659.918,,,,0,0,2,
midd1373,ural1272,west2976,Middle Lozva,FALSE,dialect,,,,,,0,0,0,
midd1374,ural1272,east2879,Middle Konda,FALSE,dialect,,,,,,0,0,0,
midd1375,indo1319,indo1321,Middle-Modern Indo-Aryan,FALSE,family,,,,,,103,209,599,
midd1376,aust1305,cent1989,Middle Khmer,FALSE,dialect,,,xhm,,,0,0,0,
midd1377,ural1272,cent2400,Middle Vychegda,FALSE,dialect,,,,,,0,0,0,
midd1378,ural1272,cent2400,Middle Sysola,FALSE,dialect,,,,,,0,0,0,
midd1379,indo1319,sout3176,Middle-Modern Southwestern Brythonic,FALSE,family,,,,,,1,3,6,
midd1380,indo1319,corn1251,Middle Cornish,FALSE,dialect,,,cnx,,,0,0,0,
midd1381,kwer1242,kwer1262,Middle Mamberamo Kwerba,FALSE,family,,,,,,1,3,0,
mide1238,indo1319,nucl1822,Mideastern Yiddish,FALSE,dialect,,,,,,0,0,3,
midg1235,nucl1709,gran1246,Mid Grand Valley Dani,FALSE,language,-406.322,138.945,dnt,,,0,0,0,ID
midi1237,aust1307,kair1265,Midiki,FALSE,dialect,,,,,,0,0,0,
midi1241,afro1255,turo1239,Midin,FALSE,dialect,,,,,,0,0,0,
midl1241,mixe1284,lowl1269,Midland Mixe,FALSE,family,,,,,,0,2,9,
midl1242,sign1238,zimb1247,Midlands Zimbabwe Sign,FALSE,dialect,,,,,,0,0,0,
midl1243,indo1319,sout3300,Midland American English,FALSE,dialect,,,,,,0,0,2,
midl1244,pama1250,arab1267,Midlaliri,FALSE,dialect,,,,,,0,0,0,
midl1245,indo1319,cont1248,Midlands Indo-Aryan,FALSE,family,,,,,,47,110,382,
midm1238,aust1307,mort1237,Mid Mortlock,FALSE,dialect,,,,,,0,0,0,
midn1239,indo1319,oriy1255,Midnapore Oriya,FALSE,dialect,,,,,,0,0,0,
midn1241,indo1319,lowe1447,Mid-North Lower East Franconian,FALSE,dialect,,,,,,0,0,0,
midn1242,indo1319,nort2617,Mid Northern Scots,FALSE,dialect,,,,,,0,0,0,
mido1240,nubi1251,nubi1251,Midob,FALSE,language,14.789,272.236,mei,,,0,0,3,SD
mids1243,atla1278,lind1250,Mid-Southern Banda,FALSE,language,587.893,224.666,bjo,,,0,0,4,CD CF SS
mids1244,indo1319,sout3284,Mid-South Welsh English,FALSE,dialect,,,,,,0,0,0,
mids1245,indo1319,scot1243,Mid Scots,FALSE,dialect,,,,,,0,0,4,
mids1246,aust1307,sout3313,Mid-Southern New Caledonian,FALSE,family,,,,,,1,9,2,
midu1234,sino1245,idum1241,Midu,FALSE,dialect,,,,,,0,0,0,
midw1242,indo1319,west2361,Midwestern Yiddish,FALSE,dialect,,,,,,0,0,0,
midw1243,nucl1709,nucl1620,Mid-Wahgi,FALSE,dialect,,,,,,0,0,0,
midy1238,afro1255,turo1239,Midyat,FALSE,dialect,,,,,,0,0,0,
miee1237,japo1237,kink1238,Mie,FALSE,dialect,,,,,,0,0,3,
mien1242,hmon1336,hmon1336,Mienic,FALSE,family,,,,,,2,6,14,
mien1243,hmon1336,mien1242,Mien-Mun,FALSE,family,,,,,,0,3,12,
mien1244,atla1278,bass1260,Mienge,FALSE,dialect,,,,,,0,0,0,
miga1241,nucl1709,moma1244,Migabac,FALSE,language,-633.237,147.713,mpp,,,0,0,3,PG
miga1249,afro1255,dang1276,Migaama,FALSE,language,12.2367,189.614,mmy,,,0,0,4,TD
migu1234,timo1237,timo1263,Miguri,FALSE,dialect,,,,,,0,0,0,
migu1236,sali1253,sali1253,Migueleño Salinan,FALSE,dialect,,,,,,0,0,0,
mihr1234,indo1319,kavi1234,Mihrijan,FALSE,dialect,,,,,,0,0,0,
miis1236,tama1329,tama1330,Miisiirii,FALSE,language,14.16,22.69,,,,0,0,0,SD
mija1240,indo1319,nucl1269,Mijaranés Aranés,FALSE,dialect,,,,,,0,0,0,
mija1241,pama1250,pany1241,Mijaranypa,FALSE,dialect,,,,,,0,0,0,
miji1238,atla1278,miji1240,Mijikenda,FALSE,family,,,,,,2,5,7,
miji1239,sino1245,sino1245,Miji,FALSE,family,,,,,,0,2,4,
miji1240,atla1278,coas1317,Mijikenda-Pokomo-Comorian,FALSE,family,,,,,,5,10,15,
miju1243,sino1245,gema1234,Kman,FALSE,language,284.732,970.444,mxj,,,0,0,0,CN IN
miju1244,atla1278,mama1271,Mìjuu,FALSE,dialect,,,,,,0,0,0,
mika1239,musk1252,musk1252,Mikasuki,FALSE,language,31.5,-84.0,mik,,,0,0,2,US
mika1254,ramu1234,kire1239,Mikarewan,FALSE,family,,,,,,0,2,0,
mika1255,japo1237,gifu1238,Mikawa,FALSE,dialect,,,,,,0,0,2,
mika1256,atla1278,liko1251,Mikaya-Bambengangale-Baluma,FALSE,language,1.488.279,15.951.762,,,,0,0,0,CG
mike1238,atla1278,bang1350,Mikebwe,FALSE,dialect,,,,,,0,0,0,
mike1242,afro1255,dugw1239,Mikere,FALSE,dialect,,,,,,0,0,0,
mike1243,aust1307,masi1268,Mikea,FALSE,dialect,,,,,,0,0,0,
miki1243,nakh1245,tsak1249,Mikik,FALSE,dialect,,,,,,0,0,0,
miki1244,pama1250,wang1290,Mikiri-nganha,FALSE,dialect,,,,,,0,0,0,
mikm1235,algi1248,micm1234,Mi'kmaq,FALSE,language,46.0,-64.0,mic,,,0,0,2,CA US
miko1239,sino1245,nung1282,Miko,FALSE,dialect,,,,,,0,0,0,
miku1234,sino1245,konm1234,Miku,FALSE,dialect,,,,,,0,0,0,
mila1243,indo1319,lomb1257,Milanese,FALSE,dialect,,,,,,0,0,0,
mila1245,sino1245,koro1317,Milang,FALSE,language,285.539.908,95.186.127,,,,0,0,0,IN
mild1238,pama1250,djin1253,Mildjingi,FALSE,dialect,,,,,,0,0,0,
mili1235,sino1245,sout3411,Mili,FALSE,language,24.115,100.611,ymh,,,0,0,0,CN
mili1236,sino1245,kham1282,Muli-Dabpa,FALSE,dialect,,,,,,0,0,0,
mill1237,huar1251,huar1251,Millcayac,FALSE,language,-3.179.729,-67.569.581,,,,0,0,0,AR
milo1241,aust1305,sout2689,Milo,FALSE,dialect,,,,,,0,0,0,
milt1241,afro1255,milt1242,Miltu,FALSE,language,10.2347,174.126,mlj,,,0,0,0,TD
milt1242,afro1255,soko1265,Miltuic,FALSE,family,,,,,,0,2,0,
milu1241,coos1248,coos1248,Miluk,FALSE,language,433.215,-124.258,iml,,,0,0,0,US
mily1238,indo1319,mily1239,Milyan,FALSE,language,36.356.111,29.318.611,imy,,,0,0,0,TR
mily1239,indo1319,lyco1238,Milyan-Carian,FALSE,family,,,,,,0,2,0,
mima1238,sino1245,anga1288,Mima,FALSE,dialect,,,,,,0,0,0,
mimi1240,,,Mimi-Gaudefroy,FALSE,language,13.827.507,2.111.324,,,,0,0,0,TD
mimi1241,maba1274,maba1274,Mimi-Nachtigal,FALSE,language,14.302.046,20.724.106,,,,0,0,0,TD
mimi1245,afro1255,sout3051,Mi Mijivin,FALSE,dialect,,,,,,0,0,0,
mimi1246,book1242,book1242,Mimi,TRUE,language,,,miv,,,0,0,0,
